user_id, business_id, stars
G1J-MuWmwt3PMfkSga1k-A,YIYE7Zk61McLaekLFluzTg,5
jcriwcTidug0fK8sgAloHA,3BA3Ro7GcZb1N_PQW4m1dQ,5
DaUJvHMmKoDDT3vB_ltJ6g,#NAME?,3
5mkRo6VhwdYQ0X2qbBFE_Q,z3bUwDC1wUPGeIB8Rt90wA,5
ELfzWgdf64VBLi5z1ECItw,y4ETe3DkcIjjr_eyeg5U5g,4
fxrQSMhHlBv6eJVRdchG9Q,SVFx6_epO22bZTZnKwlX7g,2
zx5rdBK9NFZrAglIXF1LiQ,3T0Erqk1MKtN58764yZMfw,4
YwaKGmRNnSa3R3N4Hf9jLw,oxwGyA17NL6c5t1Etg5WgQ,2
XPNiTbrKL7f0_6L0lrbZlg,HxGBySw5WIapBu1M8WWcbw,4
AvC5XQAElcGAAn_Wr5auEg,fnxKfHf-ANBph4EqVARvQQ,4
NPZ113YIXy-nl0aQ6wOvww,jt9O4tqBb-a7encP9ZEGVQ,5
EtxsD-Jbyxh7TsaWHtGCew,vSmNFEGb2Jr2wz6aXJofog,4
rCWrxuRC8_pfagpchtHp6A,nkDSE-yhvLX4ij5fSzvb5Q,4
ESSWEfZZp8vJpldwp2G3bA,PYUmLq7FkBbMyfYyHX1waQ,4
Yc_DAhEc7maqaRFli4T6yw,46Ld9Qc9nAx_A0jwclNZiw,4
53bZ_EsXH71L7iFs5MP9_w,1xO2LvScpcMfl2BNm1aISg,5
XEqQG61fetXhuEV9RPslIA,x-PjsebOBDnbClUfGMMv_w,4
eqWEgMH-DCP74i82BEAZzw,SFT8rW3yzDpAJTT25msYOQ,4
7cHcDwzMSJMRaI_pgFNeZQ,l07ctcrDMV--TYwe3uzebQ,3
XPNiTbrKL7f0_6L0lrbZlg,KskYqH1Bi7Z_61pH6Om8pg,4
wzItnkHTHKNqJESMSTEYJg,a5mpYojV1dX7XCkAa1qq1A,4
P5uRLwVRpv8OGv1eEvpvhQ,QW6YN-F4ikGWzEey8yi-OQ,3
cIbbfJEGLB3B-c8Po4AL5g,JOoblYsQjFT-47tkt6om0A,3
ejzke1gX5spaR-NcrGMn3A,YJ8ljUhLsz6CtT_2ORNFmg,3
bLbSNkLggFnqwNNzzq-Ijw,8R7jI_E1QQjLwTfkU4V8DQ,4
wxQCLMnuVYbdtmQCc2ryZg,HgdFqAvK31fB9sgBdOzo9g,5
3nDUQBjKyVor5wV0reJChg,C9ImzBi5fn742ZcAYDww2A,5
6tbXpUIU6upoeqWNDo9k_A,uRybQLCYWkC6N19MhaHf_w,5
D5YwD8rMx3f8gUFDp4JeSA,96puuUqlMC8INO36uLi0ag,3
jUZW1alRK8QvdZ-pH1OquQ,KuyB4pILxj4pKHvbY6CrJg,5
MDeA-Gx8NScCyAdziq7IeA,czJKX4DmZR_1JeRmPcnmbQ,5
aiJVlwMp6_3_IFmQnrgSTg,LjOBNcNNpuewBqSPxYYTJQ,3
7Vfy39A_totC-w70qZi0MA,J2QsTlzmRqOvHsD4aTu0aw,3
v-R38AMN2ZZgr_iszlgc_Q,0MCXyrNQGaqdYBcAwh3anQ,4
ZLS7cwa1UplSB8nRrwrHIQ,MKd_EUD0PG__cOfIbeqYAg,5
erJ1HQwavgZx4996SMIxrA,LkMtMHVetws5_7QfRjPtlg,3
QJI9OSEn6ujRCtrX06vs1w,ZsKWULhwwB61RHzCrb1i9A,4
OoyQYSeYNyRVOmdO3tsxYA,A5Rkh7UymKm0_Rxm9K2PJw,4
GtMg9Ooc2ykPD0OV5P3pzw,c-l4nDPZcEwapEiV-Xf08w,5
2xVrxhQJUBmOyG4ML77XKw,rtr3fSe2DIjjTkyHJQtCAQ,3
-57uOzAWlx__p6QlX1pojA,iSQwKRrLYYi-dI2PpJmJJg,4
XrYTMhY9YJvzX2pMepIz7A,5aeOewSy4RiI8sLLWpeNGA,4
p8eHROuRDiStavK6iEkS8g,Zrh6UnmVBFa8KqDD6oTmbQ,1
82dCHyU-ANOgdhxUgZsUeg,WUq8HJHIZU4uteB154XN7w,3
T78axJ1cQbBg5f5bz4tn1g,CauQnqZ5eowyrr7oWF_p3Q,5
KEAP--MnBZtQ9kjjMU-RiA,0zoXYHq82haayMaV952jEQ,4
57tf_RmT5o3BiFj2gpV-Jg,NCQsIvDF9e-bNyPwKJOUBg,3
cuCf5ydDSmXAgAeCf8ELtA,A5Rkh7UymKm0_Rxm9K2PJw,3
g3HFkZgloxLQCvoJ5Zs5gg,IB8zLlGraOg9LU7qQVLPyg,5
tH0uKD-vNwMoEc3Xk3Cbdg,ZV3G2LxpLLuZOFbn208Z5A,5
77lef7kKkoOVupY-7AmieQ,409qhf4RF0rlxcuaM576Qg,1
cCpiu1GqdzxlvANKuiAp0Q,lOKgoQtMhnlf6hWvrOiMtQ,4
MyFtpeGsV4z3zvFBnfGIvw,2gCvukOcIHW4ehqpwoNlcA,5
s5hemOR2IxcW-0MYA6hGug,AcCZJpxiPqyzKFjlwlwd0Q,4
2oeFc-L1Ow4UC_j_VOS_kQ,rgohunOzrrrgdZcxkQzCgQ,5
UAB1Zyg6Q0oEpXeYRf5K_g,0-jZq2P4eN7fRdt4Ls1QZQ,3
BwFEjsr9yLqdszAmAxFYQg,FaHADZARwnY4yvlvpnsfGA,4
69xsJFjiOAd8Ld7WWk_tEw,9yrAfE46k-_kqg4ULHu8Vw,3
XrYTMhY9YJvzX2pMepIz7A,G4pt2q9Tr5SkwCw3Wb43VA,4
T76-jKiHe5Fz5qTjQQlWoA,ZLPAP1YKL56ODigLn4wd3w,4
yT_QCcnq-QGipWWuzIpvtw,c35qzLN6ItDpVIoj2uQW4Q,5
ciS2XOo391iRUR2DUmSEWw,h9r-Uif_y0b6x80IJFzXLA,4
oEqB6qGiV2K3q8g2A8rfYA,wzYlLZ3v4FBcUTSA9b75uQ,5
NhgU7RhuYYFmpkb1jlYJ6Q,Ec9CBmL3285XkeHaNp-bSQ,5
r7GHYNcXMwCxd5SIHNBsAQ,KxUczoGoAwkX9mSHwWlUAw,4
RqTl3f3ZIhrjILKJFCEKDw,HeXqhdzNR2mn-Ez4PyWcTA,5
pzMvoRhpuwwC3jHZtZSCeg,54WM5coZonA0izd2y04p_A,3
QYobbHEmhLGuS6QDqVRTLw,dk7VpR5Xh7t28U99ASZz7A,5
z2YVGKKcup6mjQmDQ6arEg,VgWvHMs5TJ2lr0ec2DaMtQ,3
fZ7fLMqArGTemvXPH9H3FA,Q5QaMU0BrMVSOkXa9ZQ5rQ,4
o2_eBLxCdS54IcSEjzGrZw,A6bnXx1see4yZSaVVCVDyw,4
qWOarY5fsrVi2zdWmk30QA,wfCNNMkeJcpWr9jj1hcdAA,3
9bZRfbCsuqatVXJzbYSrzQ,rUv5UqvD7d-HMV-Ib1jaTA,5
PBV_oQCoABX958-zjiLGwQ,sd4BuC4Om6WuvnP87ZS8Og,4
PdUZD_Vnlfe0msM93tZrLw,QteBKpZTRa2dJ3u7MLiXww,4
OLn8EvPsu4hNug8V5PF2jA,DJXZrIi4k1Iyd1mQRwxIMg,2
9yaA8hGIxFubvf1XbL9h9A,t6WY1IrohUecqNjd9bG42Q,4
SJQTqW0Uf4V9MNX1ogtw6g,wY3dlpLa0BHfDENYAPYuZA,2
NjNJ1JLnMlOfnDI6Oz6Qew,Vay9xHwcvu7VRZOddBgn-A,4
VlcasgkqiTuPi-nVT7rEtw,OgANEur7Bt8YJSd2uSm6yA,1
m5b84-nPPVNLlDtZyVGZ3w,hjDM6ylmxALkTdKMB-aybQ,5
eguB3eXzLRK3h40Oi0Iw3g,RRw9I8pHt5PzgYGT2QeODw,4
W9C7l46Me0iuzbio_0BhdQ,Yiz2cRBakfVUOHsThLKyoQ,5
KHR6p9KJ79De-ilLI9yb2w,fJvY-QjDY1ZWWArjx9rRIw,4
gUu0uaiU7UEUVIgCdnqPVQ,EnCIojgP5KTr1leaysFE3A,3
AvC5XQAElcGAAn_Wr5auEg,qrPbFiwRT5F_4HLHZVL26Q,3
t7oIAwdWbrZCHeaQNqvNIg,02eH78Tc5Cxxy-CIqhzx-A,3
P7Qt34VblZupUifRJ_5hbA,_V0yJdpXrbdKzBDoVSJGWA,3
pZsVUkMb4yGMGoTRzNS7Ew,sXg2NCfiCqK_X_4R5NK_jQ,5
qp-z1copnYQq7NPubYlNLw,lOY5UWReux2rfd2HtASifw,4
BCy-Hut597GtNvlnx3pB4Q,sUMi2q41l4AzOsmJMRY8zQ,4
WHmabbfgdSW-JrOU9ePMrA,JK_DiDwbl7HX5OhCAh3h4g,2
nbBqUNCuBV-6HVkXgPaSVQ,jpOLEg5CrGrLNn5pMhWzmg,3
U2A_9kuWAMpvCObHrrSM_w,oRgoOhwCex1X9j1iQ9ou3w,4
toJLjXjSofVNJ1icmMwzfw,Ih5Q1cNDLchhi1FqqTwrag,3
vaNvEgtznFwSPDNkbM7hjA,P034NqfS_1sf-pC51170Kg,4
JesJ-LaNfr3pKhL7gWhDrw,bePq038NPxK7-WyPNe9FZw,4
8DBH3BpLINfTAK_Up5BtUQ,Ks0M3J4vZAKsHPuCINz5fQ,4
#NAME?,75HVFV2yYaaz0qH_KCgyFQ,4
UYcmGbelzRa0Q6JqzLoguw,f_9-Ca-r62-OeaS0z1d9Rg,4
w6CGizr474vGmianllh3FA,eAc9Vd6loOgRQolMXQt6FA,4
x6_9RC7Mc0SsFUcWxEoN_Q,l1_S1mfGbEMxfT1f9omhEA,3
LnX7-WmpML5bY6Fzlz468g,DnV2o694nhnjuRmyR39l3Q,5
U5YQX_vMl_xQy8EQDqlNQQ,m3uS5kwBVOwYarGbt98Gjg,3
OzGlDEQ_vzH8QU9NBRs-pw,S4ZfnsNo-Iim82uamtxKog,3
3YK7REruC4FwDTOj8zUYcQ,MpmFFw0GE_2iRFPdsRpJbA,1
JqjAthJThuVYgTh4iWDZ2A,IEJFia0wQX7UezfXsenI5g,3
H2PcFJ2tswZLKY4tadK6_Q,LpGCzgAKNSpzDNEUMVVtZA,1
whINg-cC-FiAv_ATDGMDTg,u_vPjx925UPEG9DFOAAvFQ,4
Ryxj0u0AW3mRsRypdYli2A,QJatAcxYgK1Zp9BRZMAx7g,4
3WzfK1ymtAaz189qmGiLWw,ywPaE5Ai8SK8TeUoeMgJ6Q,4
X3frtPLMgwXJAlGxcJvEDQ,IFj5l46-o-DWiJNexOAm3w,4
_qkI_vYa8ZtFCxMNTEyxjQ,L1-1P3acJc4gEFvWwjXcNQ,5
_VTEyUzzH92X3w-IpGaXVA,WfQojfN1xWzm58gIY_Fa_w,3
Gh6sagblKhuMpWUDWeQjNg,skJ-AlN0DT9pmBDz0ixeJw,5
N6PAVmnVS24YDjvZgaXkmQ,OGFBCNUHJ-182MbnV6NTvQ,4
zN7UEYPQwUQdDULm_pDWdQ,seDuOOv4W3_fgFD7iMKhKw,5
1-2Oed3A3J2lzLnRp12FWw,4JNXUYY8wbaaDmk3BPzlWw,5
y05H_1uQhO4frLTJ5_tGCQ,hPXR-Bi8U-uz6TUViqmGpg,5
yJP-54fC6lpYXXl5X0JyJw,61wUpoim2yzSMPKxg58ReQ,4
T1ECVGXE_vwCoCOY5s4esg,A0X1baHPgw9IiBRivu0G9g,5
qUL3CdRRF1vedNvaq06rIA,JePoHo0qm7lHd2Nsg3zA3w,5
Rsez5iSKBDgkqt6yU62o2A,km5aBHRss5ir_B0jvEErzQ,3
zh8-XfjqlwAxf--RS4azzg,3n685UjMonF4fjBcILXkJg,4
#NAME?,qjnJFZtsY_nfRzoL3J_UWQ,4
vpvW58vXP9xuOsWg-OCFxg,WpI5MZC3XzlTpcUOKXzCbA,3
Goeb2D2E99xss3tMrX--FQ,wWuGa3OOQJro_XGe-GKBXA,4
wd3xoNaDLib8dhQ7BxUl6g,aVBFKYoF0AHuusNssaQpJA,5
#NAME?,L7txS44bvz862djgTOim9w,4
oEvsA_IvL0yRyI7d4lT-IA,nbQH8MXjxqsDzHRNTZ8esQ,5
4Urg4tXL_m6nYsOt34mAeQ,rntKF4Dm9JIJoSNi5XqRsQ,3
Ksp1e9Dw0Jcog_ZBD3-45g,2HxaDXZmAOH6LiuzGgNdPA,3
JU54PFtLnY-zZweOrxsmvw,emFbuv_F45pNkAkre2rMSA,4
jWUJsIt9FPwNYsl3ckJSoA,f4x1YBxkLrZg652xt2KR5g,5
7Oe6ikklTjVBbEFw9emLcA,zwNC-Ow4eIMan2__bS9-rg,4
kC4kfNQPGL0MtERXdbdv-w,yFRrz_OtEBadfakpf9bxoA,5
3yPrXlvbECGKHSZTy9usWA,xGU6La_nGJ7cJrMhbtp__Q,4
DoRCeCcJbrsM2BiAKj3trA,RshUhfxSaLJN421LlEgwnA,3
33v8c5ftrKuDGTw1ZQ2toQ,jR_p2I8h6w5lpf6GWk9Dzg,4
sFJjEc7ytSUV28Y7PpdMjQ,dsf6y5F2digAsVl69VpfeQ,4
bLbSNkLggFnqwNNzzq-Ijw,Ed47ZME7NcLTZeIBUYsdog,3
M4YEi9-KcBV5qJmG1_LGdA,wdOOK3K6vzQy1d_OIk-U9w,4
tR2ogmPd9slOx4C4R0mTIw,VD0zZKG_ZEz_VYlKLtu9Zg,5
NI2glfU_qscu4YcxtI8F9Q,Os1n1_idfw9vv9kwULGJnQ,2
yJLvkgnT2KJHBkgHPKoxWg,cYwJA2A6I12KNkm2rtXd5g,5
Y0-lLNc2Y7gUGXPzSsMueQ,zfQ855VX3SMA_54oVSN5Cw,4
p_fas65QL25jqfV2tSSnQQ,ZilzayEdyk70SoI-wruJbg,3
QJMOgjRYeogK43kyfX6PKw,f2sipaWcMJFr80-Mzf5x6Q,2
3H5Ty7TV7SZvZLa1oTUGDg,OGJkZG-jCRjHRxuZ3-yZwQ,4
xj4kmVaAsLVr5o_6WYj5LA,CiYLq33nAyghFkUR15pP-Q,5
2_OP4c5pIQcM6u4JhBNlDg,LjOBNcNNpuewBqSPxYYTJQ,4
JDEhGFIPAyIMkfHD0G13UA,OQtldLhTbdyRRYSdA5rxRw,5
3H5Ty7TV7SZvZLa1oTUGDg,ZYEZXe0gyTIFT9Is_iywKw,4
VlcasgkqiTuPi-nVT7rEtw,25_aVay1HeeCaRt7_aDaKQ,5
ttzHVh4PCqY9ywvZf5e41g,m2l5Cvd8hXpmn-Kg245Stg,4
mLeMygUVo3j-RgP5XJQi8Q,e41TP5cXZqSrz50xCBJqZw,5
MylxjEKiTeaWb-GAaPA-zA,QzuamBC7eQx8oHlg6n_qIA,3
g8OozJjZwliRYdAZOTILPw,UYh1N1xQhOh-a7nX92xPzQ,4
vX4zE6Plk7lOlSme_U2lKw,acZwHCUMU5jesz7t88fYeQ,5
Ry1O_KXZHGRI8g5zBR3IcQ,U3kygJOTlTQFlfaZS7sQjA,4
7q1EFKcjUTQhUrmjY2ZRkw,DNSDAtD6uxQkoZkQe2v4ew,1
0l3x4EgoWVYdla3CPpAKag,VRwT0pscR5vESCrAnUpNwQ,3
1C4RBKxpuIQFOaBw-3brdg,tRVx2c89coruPRwYhGTcTw,2
2oTG2GrBpikkonRxQywI7Q,AMGe9WK6bxiEkTYNj_cx0w,3
eBoyunRiJb-QzwQbv1-1bw,XJ3h041BMqjKGO_45eVa_Q,4
SVcQ8yqaLDmjMwPRDwQPaA,XsSgv3vBOyOBXn3Co8EVIg,4
kFxWU1vMLdHERF2149wzCg,tIiH7IBu5525MCx0d0HnCw,1
EC5TGpxONfz4IZIjML0DpQ,uF86ZhygpBEGr3CudNemYA,3
zpE_l-246q5K9rNvs5jc5Q,H8qpFitIesth86zqR4cwYg,4
haSh72Q0MsQZUpWPeVgp0Q,0NmTwqYEQiKErDv4a55obg,5
bg9FRc71Daub48GmIKfX_A,QFPS9JBNdOOHVP0C3pSslw,4
NaWSRaSwF8moJVT19tlZbg,K6fYrrTorlpXmqutRcrHzg,4
Zk95TMXDx0zMUhYq5u8pxw,bDtsc7WTwEJZFuvjXy8wng,4
B0ENvYKQdNNr1Izd2r-BAA,gEjHZH--OgwXph03pVdoYg,5
wm61ALFiZ-7BCbX57evHPw,sXYkjcuGhtaYP8yeQPaHgA,3
_w22R_jg5Y2SEii3ioYGWQ,F2pfjAZ_3dMTGCKv6c5wOw,5
y2kxWCanqSRDBo50wiQE2Q,nhIWy8eXayUvDzAz3Ef-Og,4
65yB0ydGXOZ_-T6J_GbKfw,Q2ZNaN3p8s_-XXjBWyY2qA,5
V5Th21KjUiYLJQyV-vGtpg,yiU-3I-amn5_ACEzuWHglw,3
gPK2AKr-UA_7hZus80SSng,bl0GSLa6DvLXCvhAw5DVUg,4
u6DHB83bkVyQheRpJuuEew,uGupeWqih0yIcCg8anM1PA,4
uc9ITBuspRFkl-S3Bo90dg,p3xAyO2DEbiC5c3dW1e20A,2
j8bhSD379qzoVa15RSCBUw,bvow46stEejfxnnqEKTAyQ,5
SerdK2DW_2R7z1b9WU97fg,Ch7NAhB_MWSDwcNbcptEKg,4
jJDUCuPwVqwjbth3s92whA,8YG7PRoZuHeKii0rtNvJFQ,5
bgb3M74BW_BVJT4dJqnnWA,u09bcA8mmWEAusKBudAidg,5
3egcdazws_x1wW35jgXfNw,uIovmfzrCcJIlzfbpj_hzg,4
vuwSLU49A-NgW9S5uAvJxw,mfQfNIb3TYeBSxsN1WD8eA,1
gDmAxtID6dyGkzmrVTNDDQ,p0iEUamJVp_QpaheE-Nz_g,2
TdYKJgSgY2GF_YJnwsi5yQ,A-uZAD4zP3rRxb44WUGV5w,4
3hWJxx8-gMutgaKY2T7IKQ,6ZToSgkyF-3Vl_ugn9AvxQ,3
nOr3_aq60yivqgcso_iDMw,4IGaWH9jUYMtP2uHIFEqFQ,4
WXDj6mmyrJi5q5nHKJ6H7w,HmeRzfULqmvcx_3TRe_tBw,4
A8TRpa--43-mbig73xfhrA,PJPO9AYkt__t4kSWdSWnfw,4
mEzc6LeTNiQgIVsq3poMbg,ZgWjkMSzIV9fAuJJQXSUvA,4
boqxGXXD1_roAd7RSYwAYg,FMOWO7_mj8lSZnV3WqpGiA,2
XDq_Yyg_d8tMZfxL409dVw,OBG1j517k7aZRNC1HAL0TA,3
Nwh2hihkEwum289l_WdQUg,RJZK4XXMXYcu9NeLOWMP5A,4
p6nBKyT9Y_pFJ1WxVEowwA,I8rveLd-dl81u6c8YqAxmw,3
kWj6AdUtkvbzhdsqRifwLQ,UV2Jt8slktGu14gLZeNCjA,4
6pDCqee5g6jFB402L15kmg,u6ylhDrUV1v6g5Aex8rebw,4
dnZGacL1BXD7nlKN6badPw,n8XlV8E3BUBBF1gCe6mvEg,4
8g_iMtfSiwikVnbP2etR0A,#NAME?,4
FAxwG5UGRi0fIIIWJq7eEg,vxadNrpTY7OHNmWsrEpNnA,4
D9m4JQ7bM-or5sw54L5Dhg,Qf7jGtYtl3Y-xIpOxlrAJA,1
rYGi5DJ_54qeoWkkqB21jA,rTZVcJZ8G80i6NjLw0SW8Q,4
MuLPdU0GYhdGWV71PTJW-Q,3GEEy7RP6e4bT4LAiWFMFQ,4
r2R9t9_0Je8wP-wh4-xM3w,D8yYMxz0p6oQnOQnLRUIyA,3
BVUPJ0iiP-PWucOeSssLXg,OsB_ZtFAaLDCPzvlAjHQ-w,3
1hJQYk3NiajdYK58TQi9EQ,ePXn4TX9DkfAeDK8VD5jLw,4
dpPffiVpyLqkV3aeoZqd6Q,xWq3LQw8w4OIK-fSiGwNLg,5
C3wJYcNbb1aA1upSAOdBeA,lhjUxj7lw5f4oAA8ml3Zlw,4
ma6206bmu-a_Ja7Iv-yRCw,K1nwSvx14on6eVBbu5E9rA,4
yCaDISH0R8e5U376zDWTpQ,4RL5ydKIIFpU8bevsOKRdA,4
7S2wwOSVSRn4CEZdtQKG_Q,cL2mykvopw-kodSyc-z5jA,4
BpJWttiu9h5cgxtVkQZGXw,Gt4z3AylNTsEPDkzkaC7HA,5
CxDOIDnH8gp9KXzpBHJYXw,RyTKm8McePjwsL8ggEHOYA,3
dKeYhtFgsc9E24trvx8FUQ,7LLU_dpe7iN97nJzYmTvjQ,2
jKx0XOTrnT6gHiiRZ-UVKg,pSngeMoYShqw5icznsUyRg,3
sdiGHP8vk3QuMTYaVsmanw,7sb2FYLS2sejZKxRYF9mtg,4
7kfJk_NtOslC9jPk2Koz3g,87I8ba2FKYKeXyAhiC6cLg,4
O9SQcbHPynLH_NJnJOHXiQ,WbS58nfQQZaxWk1BUPBuJQ,4
YtcUQ_6xWKLWesEjfF75FQ,5dy8OiWJty9AuxBcBzeBZQ,4
NfU0zDaTMEQ4-X9dbQWd9A,5Gj8twqkHxMunpNJLn5Hjw,4
3mwqzfJCBbYSi_0Tpc_Abg,dTtMrvC0UoDV-3-8diJYLw,2
ObQl16Vuc4sHPGKtzSGNUw,LFs5jyYdXlzi0SpAYi1eSA,4
7UZ5w4eoo3dJOWRbHEaYwg,ygaOvp0PLBYaYeN9cZAlGg,4
hjcOqlZLCvOQvwMdLsiOcw,WF2DG7R_a0EflFqWIxzUXQ,1
WFYg4CL8ZIeeQ-N9m31EOA,BxCzy1WOVxOrr_G7V4BIvg,4
tpq10k8caBbqMbqNwpaE7Q,2BuY5r2GWoai6IAn9FptCg,3
yHykh6VFpsH_V62bRaq3FQ,pZ1quwXnYozLIZIVABojhw,5
mXRg6SXgyQO_nsPr3toIUQ,qjnJFZtsY_nfRzoL3J_UWQ,3
5gbkhlWANGVzQYi_0m3vOQ,1aVbXH_4uQCTQU7HfGmyow,4
KbwOwQZTOfrtaeJdmucALQ,eaNenRk_liZBERFFLCXqqQ,5
bLbSNkLggFnqwNNzzq-Ijw,eHXUyMf64ynMzHaf0LdGgg,4
TdYKJgSgY2GF_YJnwsi5yQ,4oxLboB6UEcBxRwEjMrXag,4
BA1cvK6jvpZaXODjUMHhYQ,z45xS0Kc6GpiITwrpkRVdQ,4
rNjgVKaBh1PlUA6dYB6EUw,L4WsFJS9sGwn8a4QlRBSaA,3
_hmAJ6q9c7NVDnTgbrrTiA,dAkg4Tucp7b5AIPwkqjAGg,3
bLbSNkLggFnqwNNzzq-Ijw,r-jaMF7dyyaiOXlcmQJRdQ,3
n0r_0HkCFaC175vXtIVcaQ,5Q95IfYIbP6vXz4wjtYWFw,3
bkZm5pMRKzo7B5IHyAVAUQ,UCpUOtvqR-NBWBNVMzJleA,5
Hw5riZfnB-B7G79vBTOssA,sdYkVaTy7EJwUkO8Ie_qPg,4
uLQJAaULt91a263PsRyEqQ,UNI1agsPX2k3eJSJVB91nw,5
YCkRZrpcLi177y5wUSQX2w,Il57BxZOdpQEnWGixNrLFA,5
V4TPbscN8JsFbEFiwOVBKw,RwRNR4z3kY-4OsFqigY5sw,3
xhVlmdU1sPVH6GBJw6AZtQ,rqcknDxg8lZAFN76YU7-BQ,3
JgW2N6iok_iBytH2A3v5sw,4Odbtgh9g8XUKorRg7MTHg,5
XU-JR0vGW1_O5GmNwZ0bfQ,eh127ASMZstrELE0K0XADw,3
JYcCYNWs8Ul6ewG5kCYW4Q,QiuTcA0bKQMCyOFBFJZ58w,2
TbhyP24zYZqZ2VJZgu1wrg,DizSoX0FqH_EvXSHW6wEIQ,3
p9c15C0TiryLJKobzwPt1A,olmCDBoMF-EhN8U2livBSg,5
mY3mROf28N-vY1fpR-FFUw,3kdSl5mo9dWC4clrQjEDGg,4
Ksp1e9Dw0Jcog_ZBD3-45g,_Kd0kQ8RF70hJ1ykLqCRyQ,4
dV4RJbS5AARppHnAFAHUTA,7HrCELR6uv2HkgL7aT_hcQ,5
8Ox2EA8A7FVSzVEM3TRn7Q,0AQnRQw34IQW9-1gJkYnMA,2
reN-Y7lIjv3VW21I4Z8WHQ,1GGLx6k4SgM-MykB5TTiJg,5
QaN-nccbLZPWzownQYgTVQ,dUxnPaU2S67QQYpWTSjqTA,4
kVAy8nol_GefMbR7awm5TA,HPLB1Tr8ZB5UkD-2umKPdA,3
XE36pmSiByd4YtSiPkn9_A,ZtQ4u53NHWTg-hQZhED88Q,5
3gq1d-Qiyajk5TWq9jNytA,rcaPajgKOJC2vo_l3xa42A,4
LZoZfNY8HNlIqJlNqeYVmw,b-wEkSnjS9VSSymJI7Z_5A,3
kl_yCsj4ESbUphmpCfVvRA,CZhc8YXdFLhAI4ViC2ERTg,5
dF6j86LQWN3RS0r-Oz5Q2A,sxNMGQwUuaDsviR4BtuX0g,4
52MlnjkvSLLqKKSRrbrH0w,ICC-Xz2oqLHfMti8hRy4NA,4
xVfK4hxPqr57SRleHT1U5w,szWZ0J7zYdr1st8pqcKyVg,5
rQLEfpfSjVK-3dBmIMKZDA,f4x1YBxkLrZg652xt2KR5g,4
A08xF_ykmsWQV0ypYA8wkA,1oxMj71XiKQjCbRxECzB7w,4
lWwbztYfXdAV4Zey2exqZQ,dU7SLTS6_HWo1YPHZ4DmOw,4
hqr0F0tU7CFCISxfEpuk1Q,rKYDQ8VhNO056xTflf5r1A,3
gtuRablOmw5O08QoKbn0fQ,07AZL5XenCQ_-op_onKLdw,5
zCnJQKvZgET4llBbJD1aiw,n9BrA1zIwlbiP1hLAc24jg,2
uC3Q_kk-pSVDv_446401Fw,vyQD-pu9jFKRXWI9tt16_Q,4
AH3OZj4glpss6xXpOEHF7Q,OOXUDZVOREgjwrLiwr3Spg,4
eY6TPklHTeOaQt9F8a_SGQ,4gCyDvrUAGGHgb55Zjsh3g,2
uBHRgjD2xy77JCVm7CwmOA,749MsdV9v1SijXaLrY23pw,1
1bgWnqxHdMCIvmuRcJWKIA,1PMwRG0uWGxk2hIVEQj62A,2
1pqyIOcWh-EEHOR9AHUkWA,#NAME?,3
8d3sjUvNdekV0BJfxgjQmw,zzUj3ej4vm_DtvRxNvWDEw,2
qNeMBnzJc3Kwk8Z39TDZEg,TlXeOFi1CRVZTAPMIERiHg,5
lN400ckm9JAMqq5_nsmBEA,L8rJht4Jw_BuR8gsckEWYg,5
rLl5jjjUK1crVfzbXoQrTA,GcxE5hK_TaHP4EZFDYz2mg,4
Z4LjGuS6LGmSijnRB5hZBQ,VlnOGlkwsWaWqyzDxvMMMA,2
FoCkGAce6Hjy3mpfUSq-_w,ejpYxAVXIaeGUGu8amY0gQ,5
SXeMGP5lNgc03z7cl9Xihg,X5uxdU9GHoUAqo2wmbg3OQ,5
r365iah2e1Zm2ickWhHhCw,oifLVUuyXskqc5eUD3rr3A,1
eRDWzHCldd6YXypRECvHYg,SoUlHQO5jZf2XFHr8g2CTA,3
w5bwTIjGTebtlWEEAxfKhg,_jT1b-OdicvJ9LyKj_M1Ww,2
BI4jBJVto2tEQ0NiaR0rNQ,ht9Z_l_Eq4vx-SFsltVlaQ,3
jdqsQJqWBscCleYK5EhNuQ,WKH0JEGNNqzzYlyAjxvGJg,3
0krIXTM-fNED7ozGt11UmQ,tCYAxj5_pV4RnDpe3_5VpA,2
WaAOt_eG0_-yLpG3fI--3g,ccFhPJfsTgkaDmWF9tSpxg,3
qvWEXDJj5ctSuj4A5B5EvQ,#NAME?,3
Kj9cFO70zZOQorN0mgeLWA,#NAME?,4
DUF9LYMMCCawUcnzzXDf4Q,caKRXynM5bY922pGtQhvfQ,5
Bim-SoK8wItqFC5NqnN_Sw,nhW15sjjDr2C7pd4Rf0Pkg,5
o1Y7kEsQk6GaloUlLn3OOQ,zcScEL0WEdFkROcnz5379g,4
Wx7cbLDqYEL3_aVZwh82Ww,gy5pr5bFAjOL5rERSdMCLg,2
0oCX_noDIESiIHKf7Sly1w,jLxeBgWhLRbII2ACkgH1Sg,5
0uNxhZAFbkalQImzJ6UDUA,ts_kVtBEAJsdmdoqxRDdRQ,4
ecz36SJvMT_zjiIJ-K4KfA,Orgm9nmcClxnAUva4nOKyA,4
iYpP1bb2LN5RJaucO4Azlg,dYDuaXVyIXMXlmeMYf2ktw,5
